Sample,Sample_source_name,OGT,OGA
GSM329471,leukemia class: Pro-B-ALL with t(11q23)/MLL,-1.1935724109154222,-2.2509546889570267
GSM329472,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.9303772371478521,0.0034005596552733335
GSM329473,leukemia class: Pro-B-ALL with t(11q23)/MLL,0.02447794308647169,0.09425061215890737
GSM329474,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.003714151781175268,-0.46828827676059576
GSM329475,leukemia class: Pro-B-ALL with t(11q23)/MLL,1.6790207123793806,0.6103300576124469
GSM329476,leukemia class: Pro-B-ALL with t(11q23)/MLL,2.1497809780970893,-0.7568562764401183
GSM329477,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.2072963078434576,-0.4816328381087305
GSM329478,leukemia class: Pro-B-ALL with t(11q23)/MLL,0.5763826479030401,-0.806435558025051
GSM329479,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.313339883448021,-1.438554694037688
GSM329480,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.7461363268705643,-0.9193259534085174
GSM329481,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.3940730789927695,-0.2546368178225603
GSM329482,leukemia class: Pro-B-ALL with t(11q23)/MLL,1.06231283394823,0.7036093718912941
GSM329483,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.25353653062472326,0.4413754187439113
GSM329484,leukemia class: Pro-B-ALL with t(11q23)/MLL,0.8099842776586739,0.11405967607600319
GSM329485,leukemia class: Pro-B-ALL with t(11q23)/MLL,-1.3640556275912619,-1.4867104259446278
GSM329486,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.3821087912785759,-1.5084786907463932
GSM329487,leukemia class: Pro-B-ALL with t(11q23)/MLL,1.605527536219789,1.6844455870331467
GSM329488,leukemia class: Pro-B-ALL with t(11q23)/MLL,-0.4817146491785566,-0.8140143367283309
GSM329489,leukemia class: Pro-B-ALL with t(11q23)/MLL,0.9646533532191384,-0.08220544687486867
GSM329490,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.4163602957270195,1.439071020726114
GSM329491,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.5898065760240925,-0.28290026871476653
GSM329716,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6409922001968673,-0.3347134281997777
GSM329717,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.648674670429623,1.5544345130512756
GSM329718,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8673738360470712,-0.14043002782374778
GSM329719,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.2009823054936562,-0.7484681441162556
GSM329720,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.8341428796864108,-1.549321834266974
GSM329721,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.197690244671107,0.1359232437640852
GSM329722,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9158961608694048,0.5001908126145117
GSM329723,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.6076944506614529,-0.32693329390579007
GSM329724,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.18152804632387293,0.28674495444152154
GSM329725,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.060836987531854514,-0.14872515323262903
GSM329726,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.0279819836983288,-0.9013942822529176
GSM329727,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9649418789118636,0.42232012696017746
GSM329728,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.0218486853928248,-0.46588686960737385
GSM329729,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5202669525644578,-0.9057484330995834
GSM329730,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5913650162063377,2.593958949343243
GSM329731,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.15795010291191694,-0.24234550868391552
GSM329732,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.5466548040238337,0.5666410010485711
GSM329733,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9059544785971713,1.0087913376918176
GSM329734,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.1576585498412666,0.4569127495197324
GSM329735,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.26684778922126606,-1.7415006502254848
GSM329736,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5170254741679703,-1.1054247562165491
GSM329737,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6386100463689108,-0.3111384785231012
GSM329738,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.2777721740721096,-1.0569909197630778
GSM329739,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.1818910710737227,0.9875087858077267
GSM329740,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.053521568696672434,-0.53419857246383
GSM329741,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.1501374950652707,-0.6483721895096057
GSM329742,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.2304781620397939,0.28515703292723893
GSM329743,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.42483392363245637,-0.12014764339386454
GSM329744,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.8230703230666827,-0.2638681410551499
GSM329745,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.7398800489707139,0.8903903665499991
GSM329746,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.3223094266524789,-1.612955497360741
GSM329747,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.0435407955849736,-1.8242640142851656
GSM329748,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.940326978586454,0.23705895581709038
GSM329749,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.04078297891254044,0.29890747017403024
GSM329750,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9445320036168808,0.7057402376976618
GSM329751,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.925000563436535,1.4244658652614326
GSM329752,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.2277437436495002,0.4470372073931651
GSM329753,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6871703806335958,0.4304688212308519
GSM329754,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6193653393328268,1.3338055315335553
GSM329755,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.4321903443901866,0.015122931478221554
GSM329756,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.7288391406052517,1.6080921150065128
GSM329757,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.2336893561561966,-0.984076823741502
GSM329758,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9216275165646611,-0.6427942749927104
GSM329759,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.1506266670229554,0.3075575512906738
GSM329760,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.4510834568141693,0.17600892480628796
GSM329761,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.32649409133415724,0.30505823866359927
GSM329762,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.4004090425691023,-1.17662153138569
GSM329763,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.1337034539704463,-0.3924359762185485
GSM329764,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8570404558566912,1.1304612646327794
GSM329765,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.3212259314095431,-0.3741019187487005
GSM329766,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.6735195286360397,-0.7714663268134757
GSM329767,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.8734854628633331,0.09647797446466995
GSM329768,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.23827352712271502,0.569294249610445
GSM329769,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.37394721885913457,-0.17234144499404414
GSM329770,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.3206701181998781,-0.13682165518800243
GSM329771,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5157371750912394,-0.4213052423252778
GSM329772,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.323653714017184,-1.4870200207052728
GSM329773,leukemia class: c-ALL/Pre-B-ALL with t(9;22),2.325021307680534,2.105312499396199
GSM329774,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.8424593514889729,0.3350788741648605
GSM329775,leukemia class: c-ALL/Pre-B-ALL with t(9;22),2.1424672023632794,1.9087272253268284
GSM329776,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.8004492859187615,0.07094087819765019
GSM329777,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.30905819683306224,0.30460069063431044
GSM329778,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6153854540880458,-0.31620662170094627
GSM329779,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5842942246298867,-0.8256323239850383
GSM329780,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.3856474623362539,-0.21323092771343485
GSM329781,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.22952831637161683,0.2160456531115659
GSM329782,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.5827945773182,-0.7908599403759464
GSM329783,leukemia class: c-ALL/Pre-B-ALL with t(9;22),2.321882574012298,1.1667034969665573
GSM329784,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.18449804145087967,-1.3531044667897583
GSM329785,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.4097754939540459,0.44376084170244423
GSM329786,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.20573352359333086,0.21518179846085558
GSM329787,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.41664964442450086,-0.3152161455088773
GSM329788,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.1678315902103527,-0.14376992147162757
GSM329789,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9985234306148286,0.6700929503039629
GSM329790,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.045002782431597325,1.8775009311121
GSM329791,leukemia class: c-ALL/Pre-B-ALL with t(9;22),2.097055876239657,1.9471411107223922
GSM329792,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.3205216538401934,-1.0547004164206049
GSM329793,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8951404723526337,-1.5229925731377183
GSM329794,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.3044726883871153,0.07098080035735344
GSM329795,leukemia class: c-ALL/Pre-B-ALL with t(9;22),2.0747996842851046,0.18211095592031257
GSM329796,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5623061373807494,-1.214760630260059
GSM329797,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.540204481291313,-0.39502884693972967
GSM329798,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.49717908376658443,0.21187029966351384
GSM329799,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.25428059381313634,1.1997099318534568
GSM329800,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.10305046905188112,0.8287146048722349
GSM329801,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.11525811898215575,-1.4673779458127736
GSM329802,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.2532838467299428,0.7197858039906541
GSM329803,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.7090923301721322,-0.9036446006217994
GSM329804,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.9889222745585541,0.2288189884730575
GSM329805,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.3117818151303846,0.08184029213109208
GSM329806,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.7926494324378676,-0.07258946266473221
GSM329807,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8029224053599361,0.02956980362836572
GSM329808,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.300258688824238,0.5842603470992386
GSM329809,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.2693925351725607,0.8357966762768403
GSM329810,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.009955177864206133,-0.784788264266043
GSM329811,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.5684822057603635,0.7907842678299599
GSM329812,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.604704609981822,0.08320749378135656
GSM329813,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.3614680257201044,1.7998956728843742
GSM329814,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.5638108900494054,0.519941024471545
GSM329815,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.5090477255320803,0.45604073303770865
GSM329816,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6326862820489578,-0.22001145668292166
GSM329817,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-1.1329428427432693,-0.589769090857824
GSM329818,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.2984498476402695,-0.6868733181655708
GSM329819,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.17107053782225554,2.3688209648456406
GSM329820,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.6421491558570501,-1.5484860495996324
GSM329821,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.10317904100717877,-2.277843079333667
GSM329822,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.2860832047372082,-1.1831514125596032
GSM329823,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.11625053115436375,-0.05887242468293464
GSM329824,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.21980518042325328,-1.330237369819812
GSM329825,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.2603984541806048,1.014505444555847
GSM329826,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.7463764413890601,0.3542799437022714
GSM329827,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.4321095677818678,0.8071479110225586
GSM329828,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.033183013857401,0.8972872855701614
GSM329829,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.899646197698406,2.2246755518795505
GSM329830,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.41986880863191545,0.7636638091395846
GSM329831,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8001472943874728,0.5516638069733741
GSM329832,leukemia class: c-ALL/Pre-B-ALL with t(9;22),-0.045995366883583834,-0.763995462412963
GSM329833,leukemia class: c-ALL/Pre-B-ALL with t(9;22),1.8139741389691917,0.6444006222836679
GSM329834,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8963092059961004,0.14888325364045787
GSM329835,leukemia class: c-ALL/Pre-B-ALL with t(9;22),0.8286296482016813,0.33021806924387587
GSM329836,leukemia class: T-ALL,-1.9052957262460677,0.8113352371033085
GSM329837,leukemia class: T-ALL,0.45366980306639304,1.2843257797583105
GSM329838,leukemia class: T-ALL,-0.3775321257993117,-1.6192494300658733
GSM329839,leukemia class: T-ALL,0.6811206791368288,-0.035822679360871156
GSM329840,leukemia class: T-ALL,0.43849801571045316,0.9940790271644874
GSM329841,leukemia class: T-ALL,-1.4534576136785318,-2.2456173550036986
GSM329842,leukemia class: T-ALL,0.43709124175446107,0.4041795954172754
GSM329843,leukemia class: T-ALL,0.07790653370694259,-0.5868733125293757
GSM329844,leukemia class: T-ALL,0.6027735750470411,1.562239892079333
GSM329845,leukemia class: T-ALL,-1.5530902672175162,-0.6541793616917028
GSM329846,leukemia class: T-ALL,0.18979791581778413,2.7091871180671787
GSM329847,leukemia class: T-ALL,0.7752573854227448,0.36610685704975165
GSM329848,leukemia class: T-ALL,-0.5445515597334356,-0.7161796839209871
GSM329849,leukemia class: T-ALL,-0.7535171818543556,-0.29726859966437447
GSM329850,leukemia class: T-ALL,1.3703775582409463,2.1782366589995883
GSM329851,leukemia class: T-ALL,0.29826949214079046,0.2948494850283495
GSM329852,leukemia class: T-ALL,0.9906509800576366,0.5716386553514066
GSM329853,leukemia class: T-ALL,-0.20665495157742364,-0.4341139298049649
GSM329854,leukemia class: T-ALL,0.9368284318911124,1.8953564446431221
GSM329855,leukemia class: T-ALL,1.1366363870107679,1.4661148874189565
GSM329856,leukemia class: T-ALL,-0.29308679492162576,-0.6747413727985607
GSM329857,leukemia class: T-ALL,-0.7142934556006728,-1.1917641339519576
GSM329858,leukemia class: T-ALL,0.4020180186471058,-1.265653806078203
GSM329859,leukemia class: T-ALL,0.45508555155483554,2.3131136518226887
GSM329860,leukemia class: T-ALL,0.46014496312524444,0.04421237357023016
GSM329861,leukemia class: T-ALL,0.6913244433482066,0.5278234152693184
GSM329862,leukemia class: T-ALL,0.901176735315883,-0.3296840135685585
GSM329863,leukemia class: T-ALL,-0.30246191257574845,-1.3149438317773035
GSM329864,leukemia class: T-ALL,-0.47808160082225964,-1.3168881252741906
GSM329865,leukemia class: T-ALL,-0.5060656034445065,-0.20838481481885957
GSM329866,leukemia class: T-ALL,0.6268759149888041,0.3188880858568369
GSM329867,leukemia class: T-ALL,-0.9747589726868218,-0.004463886794221032
GSM329868,leukemia class: T-ALL,-0.3789387747051122,0.31802074162172134
GSM329869,leukemia class: T-ALL,-0.1463938074468185,-0.7236569617104164
GSM329870,leukemia class: T-ALL,-0.23690744031043057,-0.6218984573957305
GSM329871,leukemia class: T-ALL,-0.5669130992051357,0.7912985946097412
GSM329872,leukemia class: T-ALL,1.601486574134288,1.7924758308801614
GSM329873,leukemia class: T-ALL,0.9062456012625068,0.5045727487294982
GSM329874,leukemia class: T-ALL,0.9291246885848481,0.792791658561243
GSM329875,leukemia class: T-ALL,0.4964324672277191,0.5943586787491989
GSM329876,leukemia class: T-ALL,0.5329655873578903,1.6334715849937123
GSM329877,leukemia class: T-ALL,1.3838622876283255,0.1869420628718939
GSM329878,leukemia class: T-ALL,-0.3542217316372618,0.07451237293457202
GSM329879,leukemia class: T-ALL,0.8589509494385058,1.6162135094845185
GSM329880,leukemia class: T-ALL,-0.6749815805935789,-1.4718819735797393
GSM329881,leukemia class: T-ALL,0.2858013161284217,-0.46611324362018935
GSM329882,leukemia class: T-ALL,-0.7882435506243621,-0.9799944224555385
GSM329883,leukemia class: T-ALL,0.9537553655915735,1.6688800877187486
GSM329884,leukemia class: T-ALL,0.608109862285231,-0.2971578528119158
GSM329885,leukemia class: T-ALL,0.20497270147021138,-1.44214468065182
GSM329886,leukemia class: T-ALL,0.7516006167671095,0.4559055152920794
GSM329887,leukemia class: T-ALL,0.0530185383009817,2.290119166770871
GSM329888,leukemia class: T-ALL,1.1346411733773396,0.5787008186039586
GSM329889,leukemia class: T-ALL,0.4629645396197845,0.27563993974303447
GSM329890,leukemia class: T-ALL,-0.40603320224472383,0.10119311843814563
GSM329891,leukemia class: T-ALL,0.9023284912145586,1.6025605433386207
GSM329892,leukemia class: T-ALL,0.931716019395925,0.2802414021089626
GSM329893,leukemia class: T-ALL,-0.26566501215032384,0.7694038104720173
GSM329894,leukemia class: T-ALL,0.2552801090716125,-1.3958407317530204
GSM329895,leukemia class: T-ALL,0.6611087048311884,1.3709123704577773
GSM329896,leukemia class: T-ALL,1.140627867025758,0.02353520982809165
GSM329897,leukemia class: T-ALL,0.16594908460659008,-0.14098014839506803
GSM329898,leukemia class: T-ALL,0.6732205808544305,-0.43080884439654177
GSM329899,leukemia class: T-ALL,0.35688863708628765,1.2418029050717343
GSM329900,leukemia class: T-ALL,0.5731781291089129,-0.3956480474116027
GSM329901,leukemia class: T-ALL,0.5173942093809317,-0.1373337042474157
GSM329902,leukemia class: T-ALL,1.1712225221679538,-0.4640137110696387
GSM329903,leukemia class: T-ALL,0.47726677446467486,0.40629566699183844
GSM329904,leukemia class: T-ALL,0.3468682633449962,-0.8069715377490911
GSM329905,leukemia class: T-ALL,0.39401332024057406,0.33235524258357063
GSM329906,leukemia class: T-ALL,1.2407347981405041,1.7597994391345102
GSM329907,leukemia class: T-ALL,0.47105729371912247,-0.7526911508325606
GSM329908,leukemia class: T-ALL,1.224425606576631,-1.073241487280151
GSM329909,leukemia class: T-ALL,0.10216396496933307,-0.5998005728750911
GSM329910,leukemia class: T-ALL,-0.010226411033297729,0.5195473329167735
GSM329911,leukemia class: T-ALL,1.3356681759401656,0.9581687032205298
GSM329912,leukemia class: T-ALL,-0.3888163149528273,1.5824064193867071
GSM329913,leukemia class: T-ALL,0.23893177970550952,-0.4489318659641188
GSM329914,leukemia class: T-ALL,-1.262862623918694,-1.8276837522524478
GSM329915,leukemia class: T-ALL,0.6521874670306613,-0.23628992992468398
GSM329916,leukemia class: T-ALL,0.7829105619207759,0.7133898337933138
GSM329917,leukemia class: T-ALL,-0.5845690522649908,0.060796532216046056
GSM329918,leukemia class: T-ALL,-0.961198582116459,-0.7893938038974377
GSM329919,leukemia class: T-ALL,0.7805794576529613,0.8240189310276653
GSM329920,leukemia class: T-ALL,1.3863343554531105,-1.15624221973365
GSM329921,leukemia class: T-ALL,0.45660781081803425,1.4048589234755562
GSM329922,leukemia class: T-ALL,0.4767382221970584,-0.44579561657789435
GSM329923,leukemia class: T-ALL,-0.15478697282349355,0.4639033288394057
GSM329924,leukemia class: T-ALL,0.5751536284340267,1.3399585813936823
GSM329925,leukemia class: T-ALL,-0.4222309857193079,-0.4218405686647893
GSM329926,leukemia class: T-ALL,-0.18584739340389772,2.035642734972491
